;StartNode;EndNode;Class;Rank;Weight
9638;constipation;irritable bowel syndrome;disease;0;1
9639;constipation;katpase;disease;0;1
9640;constipation;na-h exchangers;disease;0;1
9641;constipation;nhe1-4;disease;0;1
9642;constipation;nkcc1 and 2;disease;0;1
9643;constipation;ulcerative colitis;disease;0;1
9644;cystic background;autosomal recessive genetic disorders;disease;0;1
9645;cystic background;cftr mutations;disease;0;1
9646;cystic background;chronic diseases;disease;0;1
9647;cystic background;chronic inflammatory disease;disease;0;1
9648;cystic background;cystic fibrosis;disease;0;5
9649;cystic background;hemoptysis;disease;0;1
9650;cystic background;patient;disease;0;2
9651;cystic background;patients;disease;0;3
9652;cystic background;preterm labor;disease;0;1
9653;cystic background;pulmonary exacerbation;disease;0;1
9654;cystic background;systemic lupus erythematosus;disease;0;5
9655;cystic fibrosis;absence of cystic fibrosis transmembrane;disease;0;2
9656;cystic fibrosis;autosomal dominant polycystic kidney disease;disease;0;1
9657;cystic fibrosis;autosomal recessive genetic disorders;disease;0;5
9658;cystic fibrosis;bronchiectasis;disease;0;2
9659;cystic fibrosis;cancer;disease;0;2
9660;cystic fibrosis;casr;disease;0;2
9661;cystic fibrosis;cftr;disease;0;13
9662;cystic fibrosis;cftr gene;disease;0;4
9663;cystic fibrosis;cftr mrna;disease;0;2
9664;cystic fibrosis;cftr mutations;disease;0;8
9665;cystic fibrosis;cftr protein;disease;0;2
9666;cystic fibrosis;cftr-related disorder;disease;0;1
9667;cystic fibrosis;cftr-w1282x mrna;disease;0;4
9668;cystic fibrosis;chloride;disease;0;2
9669;cystic fibrosis;cholelithiasis;disease;0;1
9670;cystic fibrosis;chronic constipation;disease;0;1
9671;cystic fibrosis;chronic diseases;disease;0;5
9672;cystic fibrosis;chronic inflammatory disease;disease;0;5
9673;cystic fibrosis;colelithiasis;disease;0;1
9674;cystic fibrosis;colonic h,katpase;disease;0;2
9675;cystic fibrosis;constipation;disease;0;2
9676;cystic fibrosis;cystic background;disease;0;5
9677;cystic fibrosis;cystic fibrosis;disease;0;26
9678;cystic fibrosis;cystic fibrosis transmembrane conductance regulator;disease;0;1
9679;cystic fibrosis;cystic fibrosis transmembrane regulator;disease;0;4
9680;cystic fibrosis;diarrhea;disease;0;2
9681;cystic fibrosis;dysmorphic features;disease;0;1
9682;cystic fibrosis;enac;disease;0;4
9683;cystic fibrosis;epithelial sodium channel;disease;0;2
9684;cystic fibrosis;genetic diseases;disease;0;2
9685;cystic fibrosis;hao-fountain syndrome;disease;0;2
9686;cystic fibrosis;hemoptysis;disease;0;5
9687;cystic fibrosis;human;disease;0;4
9688;cystic fibrosis;hypertrichosis;disease;0;1
9689;cystic fibrosis;ibs;disease;0;2
9690;cystic fibrosis;infertile;disease;0;2
9691;cystic fibrosis;infertility;disease;0;2
9692;cystic fibrosis;intellectual disability;disease;0;1
9693;cystic fibrosis;irritable bowel syndrome;disease;0;2
9694;cystic fibrosis;katpase;disease;0;2
9695;cystic fibrosis;men;disease;0;3
9696;cystic fibrosis;multisystem disorder;disease;0;1
9697;cystic fibrosis;na-h exchangers;disease;0;2
9698;cystic fibrosis;nhe1-4;disease;0;2
9699;cystic fibrosis;nkcc1 and 2;disease;0;2
9700;cystic fibrosis;oligozoospermia;disease;0;3
9701;cystic fibrosis;patient;disease;0;13
9702;cystic fibrosis;patients;disease;0;15
9703;cystic fibrosis;pkd2 haploinsufficiency;disease;0;1
9704;cystic fibrosis;pneumonia;disease;0;1
9705;cystic fibrosis;polycystic kidney disease;disease;0;2
9706;cystic fibrosis;preterm labor;disease;0;5
9707;cystic fibrosis;ptcs;disease;0;2
9708;cystic fibrosis;pulmonary exacerbation;disease;0;5
9709;cystic fibrosis;recurrent bronchitis;disease;0;1
9710;cystic fibrosis;scoliosis;disease;0;1
9711;cystic fibrosis;syndromic id;disease;0;1
9712;cystic fibrosis;systemic lupus erythematosus;disease;0;25
9713;cystic fibrosis;ulcerative colitis;disease;0;2
9714;cystic fibrosis;upper and lower respiratory way infections;disease;0;1
9715;cystic fibrosis;usp7;disease;0;1
9716;cystic fibrosis lung;advanced lung disease;disease;0;1
9717;cystic fibrosis lung;m. abscessus;disease;0;4
9718;cystic fibrosis lung;mycobacterium abscessus;disease;0;1
9719;cystic fibrosis lung;mycobacterium abscessus pulmonary infection;disease;0;1
9720;cystic fibrosis transmembrane conductance regulator;cftr;gene;0;1
9721;cystic fibrosis transmembrane conductance regulator;cftr gene;gene;0;2
9722;cystic fibrosis transmembrane conductance regulator;cftr mutations;gene;0;1
9723;cystic fibrosis transmembrane conductance regulator;cystic fibrosis;gene;0;1
9724;cystic fibrosis transmembrane conductance regulator;infertile;gene;0;2
9725;cystic fibrosis transmembrane conductance regulator;infertility;gene;0;2
9726;cystic fibrosis transmembrane conductance regulator;men;gene;0;3
9727;cystic fibrosis transmembrane conductance regulator;oligozoospermia;gene;0;3
9728;cystic fibrosis transmembrane conductance regulator;patient;gene;0;2
9729;cystic fibrosis transmembrane regulator;absence of cystic fibrosis transmembrane;gene;0;1
9730;cystic fibrosis transmembrane regulator;cancer;gene;0;1
9731;cystic fibrosis transmembrane regulator;casr;gene;0;1
9732;cystic fibrosis transmembrane regulator;cftr;gene;0;4
9733;cystic fibrosis transmembrane regulator;cftr mutations;gene;0;1
9734;cystic fibrosis transmembrane regulator;colonic h,katpase;gene;0;1
9735;cystic fibrosis transmembrane regulator;constipation;gene;0;1
9736;cystic fibrosis transmembrane regulator;cystic fibrosis;gene;0;4
9737;cystic fibrosis transmembrane regulator;diarrhea;gene;0;1
9738;cystic fibrosis transmembrane regulator;enac;gene;0;2
9739;cystic fibrosis transmembrane regulator;epithelial sodium channel;gene;0;1
9740;cystic fibrosis transmembrane regulator;genetic diseases;gene;0;1
9741;cystic fibrosis transmembrane regulator;human;gene;0;1
9742;cystic fibrosis transmembrane regulator;ibs;gene;0;1
9743;cystic fibrosis transmembrane regulator;irritable bowel syndrome;gene;0;1
9744;cystic fibrosis transmembrane regulator;katpase;gene;0;1
9745;cystic fibrosis transmembrane regulator;na-h exchangers;gene;0;1
9746;cystic fibrosis transmembrane regulator;nhe1-4;gene;0;1
9747;cystic fibrosis transmembrane regulator;nkcc1 and 2;gene;0;1
9748;cystic fibrosis transmembrane regulator;ulcerative colitis;gene;0;1
9749;diarrhea;cancer;disease;0;1
9750;diarrhea;casr;disease;0;1
9751;diarrhea;cftr;disease;0;2
9752;diarrhea;colonic h,katpase;disease;0;1
9753;diarrhea;constipation;disease;0;1
9754;diarrhea;cystic fibrosis;disease;0;2
9755;diarrhea;cystic fibrosis transmembrane regulator;disease;0;1
9756;diarrhea;enac;disease;0;2
9757;diarrhea;epithelial sodium channel;disease;0;1
9758;diarrhea;ibs;disease;0;1
9759;diarrhea;irritable bowel syndrome;disease;0;1
9760;diarrhea;katpase;disease;0;1
9761;diarrhea;na-h exchangers;disease;0;1
9762;diarrhea;nhe1-4;disease;0;1
9763;diarrhea;nkcc1 and 2;disease;0;1
9764;diarrhea;ulcerative colitis;disease;0;1
9765;dysmorphic features;autosomal dominant polycystic kidney disease;disease;0;1
9766;dysmorphic features;bronchiectasis;disease;0;2
9767;dysmorphic features;cftr;disease;0;2
9768;dysmorphic features;cftr-related disorder;disease;0;1
9769;dysmorphic features;cholelithiasis;disease;0;1
9770;dysmorphic features;chronic constipation;disease;0;1
9771;dysmorphic features;colelithiasis;disease;0;1
9772;dysmorphic features;cystic fibrosis;disease;0;1
9773;dysmorphic features;hao-fountain syndrome;disease;0;2
9774;dysmorphic features;hypertrichosis;disease;0;1
9775;dysmorphic features;intellectual disability;disease;0;1
9776;dysmorphic features;multisystem disorder;disease;0;1
9777;dysmorphic features;patient;disease;0;1
9778;dysmorphic features;pkd2 haploinsufficiency;disease;0;1
9779;dysmorphic features;pneumonia;disease;0;1
9780;dysmorphic features;polycystic kidney disease;disease;0;2
9781;dysmorphic features;recurrent bronchitis;disease;0;1
9782;dysmorphic features;scoliosis;disease;0;1
9783;dysmorphic features;syndromic id;disease;0;1
9784;dysmorphic features;upper and lower respiratory way infections;disease;0;1
9785;dysmorphic features;usp7;disease;0;1
9786;eicosane;alkanes;drug;0;8
9787;eicosane;als3;drug;0;8
9788;eicosane;c. albicans;drug;0;24
9789;eicosane;candida albicans;drug;0;24
9790;eicosane;eicosane;drug;0;56
9791;eicosane;humans;drug;0;8
9792;eicosane;yeast;drug;0;16
9793;eicosane;zebrafish;drug;0;8
9794;enac;cancer;gene;0;2
9795;enac;casr;gene;0;2
9796;enac;cftr;gene;0;4
9797;enac;colonic h,katpase;gene;0;2
9798;enac;constipation;gene;0;2
9799;enac;cystic fibrosis;gene;0;4
9800;enac;cystic fibrosis transmembrane regulator;gene;0;2
9801;enac;diarrhea;gene;0;2
9802;enac;enac;gene;0;2
9803;enac;epithelial sodium channel;gene;0;2
9804;enac;ibs;gene;0;2
9805;enac;irritable bowel syndrome;gene;0;2
9806;enac;katpase;gene;0;2
9807;enac;na-h exchangers;gene;0;2
9808;enac;nhe1-4;gene;0;2
9809;enac;nkcc1 and 2;gene;0;2
9810;enac;ulcerative colitis;gene;0;2
9811;epithelial sodium channel;cancer;gene;0;1
9812;epithelial sodium channel;casr;gene;0;1
9813;epithelial sodium channel;cftr;gene;0;2
9814;epithelial sodium channel;colonic h,katpase;gene;0;1
9815;epithelial sodium channel;constipation;gene;0;1
9816;epithelial sodium channel;cystic fibrosis;gene;0;2
9817;epithelial sodium channel;cystic fibrosis transmembrane regulator;gene;0;1
9818;epithelial sodium channel;diarrhea;gene;0;1
9819;epithelial sodium channel;enac;gene;0;2
9820;epithelial sodium channel;ibs;gene;0;1
9821;epithelial sodium channel;irritable bowel syndrome;gene;0;1
9822;epithelial sodium channel;katpase;gene;0;1
9823;epithelial sodium channel;na-h exchangers;gene;0;1
9824;epithelial sodium channel;nhe1-4;gene;0;1
9825;epithelial sodium channel;nkcc1 and 2;gene;0;1
9826;epithelial sodium channel;ulcerative colitis;gene;0;1
9827;fluoride;caries;drug;0;4
9828;fluoride;children;drug;0;2
9829;fluoride;fluoride;drug;0;2
9830;fluoride;human;drug;0;2
9831;fluoride;polyacrylic acid;drug;0;4
9832;fluoride;zinc;drug;0;8
9833;genetic diseases;absence of cystic fibrosis transmembrane;disease;0;1
9834;genetic diseases;cftr;disease;0;2
9835;genetic diseases;cftr mutations;disease;0;1
9836;genetic diseases;cystic fibrosis;disease;0;2
9837;genetic diseases;cystic fibrosis transmembrane regulator;disease;0;1
9838;genetic diseases;human;disease;0;1
9839;hao-fountain syndrome;autosomal dominant polycystic kidney disease;disease;0;2
9840;hao-fountain syndrome;bronchiectasis;disease;0;4
9841;hao-fountain syndrome;cftr;disease;0;4
9842;hao-fountain syndrome;cftr-related disorder;disease;0;2
9843;hao-fountain syndrome;cholelithiasis;disease;0;2
9844;hao-fountain syndrome;chronic constipation;disease;0;2
9845;hao-fountain syndrome;colelithiasis;disease;0;2
9846;hao-fountain syndrome;cystic fibrosis;disease;0;2
9847;hao-fountain syndrome;dysmorphic features;disease;0;2
9848;hao-fountain syndrome;hao-fountain syndrome;disease;0;2
9849;hao-fountain syndrome;hypertrichosis;disease;0;2
9850;hao-fountain syndrome;intellectual disability;disease;0;2
9851;hao-fountain syndrome;multisystem disorder;disease;0;2
9852;hao-fountain syndrome;patient;disease;0;2
9853;hao-fountain syndrome;pkd2 haploinsufficiency;disease;0;2
9854;hao-fountain syndrome;pneumonia;disease;0;2
9855;hao-fountain syndrome;polycystic kidney disease;disease;0;4
9856;hao-fountain syndrome;recurrent bronchitis;disease;0;2
9857;hao-fountain syndrome;scoliosis;disease;0;2
9858;hao-fountain syndrome;syndromic id;disease;0;2
9859;hao-fountain syndrome;upper and lower respiratory way infections;disease;0;2
9860;hao-fountain syndrome;usp7;disease;0;2
9861;hemoptysis;autosomal recessive genetic disorders;disease;0;1
9862;hemoptysis;cftr mutations;disease;0;1
9863;hemoptysis;chronic diseases;disease;0;1
9864;hemoptysis;chronic inflammatory disease;disease;0;1
9865;hemoptysis;cystic background;disease;0;1
9866;hemoptysis;cystic fibrosis;disease;0;5
9867;hemoptysis;patient;disease;0;2
9868;hemoptysis;patients;disease;0;3
9869;hemoptysis;preterm labor;disease;0;1
9870;hemoptysis;pulmonary exacerbation;disease;0;1
9871;hemoptysis;systemic lupus erythematosus;disease;0;5
9872;homo sapiens;absence of cystic fibrosis transmembrane;species;0;1
9873;homo sapiens;advanced lung disease;species;0;1
9874;homo sapiens;alkanes;species;0;1
9875;homo sapiens;als3;species;0;1
9876;homo sapiens;autosomal dominant polycystic kidney disease;species;0;1
9877;homo sapiens;autosomal recessive genetic disorders;species;0;1
9878;homo sapiens;bronchiectasis;species;0;2
9879;homo sapiens;c. albicans;species;0;3
9880;homo sapiens;cancer;species;0;1
9881;homo sapiens;candida albicans;species;0;3
9882;homo sapiens;caries;species;0;2
9883;homo sapiens;casr;species;0;1
9884;homo sapiens;cftr;species;0;8
9885;homo sapiens;cftr gene;species;0;3
9886;homo sapiens;cftr mrna;species;0;1
9887;homo sapiens;cftr mutations;species;0;3
9888;homo sapiens;cftr protein;species;0;1
9889;homo sapiens;cftr-related disorder;species;0;1
9890;homo sapiens;cftr-w1282x mrna;species;0;2
9891;homo sapiens;children;species;0;1
9892;homo sapiens;chloride;species;0;1
9893;homo sapiens;cholelithiasis;species;0;1
9894;homo sapiens;chronic constipation;species;0;1
9895;homo sapiens;chronic diseases;species;0;1
9896;homo sapiens;chronic inflammatory disease;species;0;1
9897;homo sapiens;colelithiasis;species;0;1
9898;homo sapiens;colonic h,katpase;species;0;1
9899;homo sapiens;constipation;species;0;1
9900;homo sapiens;cystic background;species;0;1
9901;homo sapiens;cystic fibrosis;species;0;13
9902;homo sapiens;cystic fibrosis lung;species;0;1
9903;homo sapiens;cystic fibrosis transmembrane conductance regulator;species;0;1
9904;homo sapiens;cystic fibrosis transmembrane regulator;species;0;2
9905;homo sapiens;diarrhea;species;0;1
9906;homo sapiens;dysmorphic features;species;0;1
9907;homo sapiens;eicosane;species;0;8
9908;homo sapiens;enac;species;0;2
9909;homo sapiens;epithelial sodium channel;species;0;1
9910;homo sapiens;fluoride;species;0;2
9911;homo sapiens;genetic diseases;species;0;1
9912;homo sapiens;hao-fountain syndrome;species;0;2
9913;homo sapiens;hemoptysis;species;0;1
9914;homo sapiens;human;species;0;3
9915;homo sapiens;humans;species;0;1
9916;homo sapiens;hypertrichosis;species;0;1
9917;homo sapiens;ibs;species;0;1
9918;homo sapiens;infertile;species;0;2
9919;homo sapiens;infertility;species;0;2
9920;homo sapiens;intellectual disability;species;0;1
9921;homo sapiens;irritable bowel syndrome;species;0;1
9922;homo sapiens;katpase;species;0;1
9923;homo sapiens;m. abscessus;species;0;4
9924;homo sapiens;men;species;0;3
9925;homo sapiens;msd;species;0;1
9926;homo sapiens;msp;species;0;2
9927;homo sapiens;multisystem disorder;species;0;1
9928;homo sapiens;musculoskeletal disorders;species;0;1
9929;homo sapiens;musculoskeletal pain;species;0;1
9930;homo sapiens;mycobacterium abscessus;species;0;1
9931;homo sapiens;mycobacterium abscessus pulmonary infection;species;0;1
9932;homo sapiens;na-h exchangers;species;0;1
9933;homo sapiens;nhe1-4;species;0;1
9934;homo sapiens;nkcc1 and 2;species;0;1
9935;homo sapiens;oligozoospermia;species;0;3
9936;homo sapiens;participants;species;0;2
9937;homo sapiens;patient;species;0;5
9938;homo sapiens;patients;species;0;3
9939;homo sapiens;pkd2 haploinsufficiency;species;0;1
9940;homo sapiens;pneumonia;species;0;1
9941;homo sapiens;polyacrylic acid;species;0;2
9942;homo sapiens;polycystic kidney disease;species;0;2
9943;homo sapiens;preterm labor;species;0;1
9944;homo sapiens;ptcs;species;0;1
9945;homo sapiens;pulmonary exacerbation;species;0;1
9946;homo sapiens;recurrent bronchitis;species;0;1
9947;homo sapiens;scoliosis;species;0;1
9948;homo sapiens;syndromic id;species;0;1
9949;homo sapiens;systemic lupus erythematosus;species;0;5
9950;homo sapiens;ulcerative colitis;species;0;1
9951;homo sapiens;upper and lower respiratory way infections;species;0;1
9952;homo sapiens;usp7;species;0;1
9953;homo sapiens;wmsd;species;0;1
9954;homo sapiens;wmsds;species;0;8
9955;homo sapiens;work-related musculoskeletal disorders;species;0;2
9956;homo sapiens;yeast;species;0;2
9957;homo sapiens;zebrafish;species;0;1
9958;homo sapiens;zinc;species;0;4
9959;human;absence of cystic fibrosis transmembrane;species;0;1
9960;human;caries;species;0;2
9961;human;cftr;species;0;3
9962;human;cftr gene;species;0;1
9963;human;cftr mrna;species;0;1
9964;human;cftr mutations;species;0;1
9965;human;cftr protein;species;0;1
9966;human;cftr-w1282x mrna;species;0;2
9967;human;children;species;0;1
9968;human;chloride;species;0;1
9969;human;cystic fibrosis;species;0;4
9970;human;cystic fibrosis transmembrane regulator;species;0;1
9971;human;fluoride;species;0;2
9972;human;genetic diseases;species;0;1
9973;human;polyacrylic acid;species;0;2
9974;human;ptcs;species;0;1
9975;human;zinc;species;0;4
9976;humans;alkanes;species;0;1
9977;humans;als3;species;0;1
9978;humans;c. albicans;species;0;3
9979;humans;candida albicans;species;0;3
9980;humans;eicosane;species;0;8
9981;humans;yeast;species;0;2
9982;humans;zebrafish;species;0;1
9983;hypertrichosis;autosomal dominant polycystic kidney disease;disease;0;1
9984;hypertrichosis;bronchiectasis;disease;0;2
9985;hypertrichosis;cftr;disease;0;2
9986;hypertrichosis;cftr-related disorder;disease;0;1
9987;hypertrichosis;cholelithiasis;disease;0;1
9988;hypertrichosis;chronic constipation;disease;0;1
9989;hypertrichosis;colelithiasis;disease;0;1
9990;hypertrichosis;cystic fibrosis;disease;0;1
9991;hypertrichosis;dysmorphic features;disease;0;1
9992;hypertrichosis;hao-fountain syndrome;disease;0;2
9993;hypertrichosis;intellectual disability;disease;0;1
9994;hypertrichosis;multisystem disorder;disease;0;1
9995;hypertrichosis;patient;disease;0;1
9996;hypertrichosis;pkd2 haploinsufficiency;disease;0;1
9997;hypertrichosis;pneumonia;disease;0;1
9998;hypertrichosis;polycystic kidney disease;disease;0;2
9999;hypertrichosis;recurrent bronchitis;disease;0;1
10000;hypertrichosis;scoliosis;disease;0;1
10001;hypertrichosis;syndromic id;disease;0;1
10002;hypertrichosis;upper and lower respiratory way infections;disease;0;1
10003;hypertrichosis;usp7;disease;0;1
10004;ibs;cancer;disease;0;1
10005;ibs;casr;disease;0;1
10006;ibs;cftr;disease;0;2
10007;ibs;colonic h,katpase;disease;0;1
10008;ibs;constipation;disease;0;1
10009;ibs;cystic fibrosis;disease;0;2
10010;ibs;cystic fibrosis transmembrane regulator;disease;0;1
10011;ibs;diarrhea;disease;0;1
10012;ibs;enac;disease;0;2
10013;ibs;epithelial sodium channel;disease;0;1
10014;ibs;irritable bowel syndrome;disease;0;1
10015;ibs;katpase;disease;0;1
10016;ibs;na-h exchangers;disease;0;1
10017;ibs;nhe1-4;disease;0;1
10018;ibs;nkcc1 and 2;disease;0;1
10019;ibs;ulcerative colitis;disease;0;1
10020;infertile;cftr;disease;0;2
